identifier,instrument,underlying,expiry,option_type,strike,last_price,contracts_traded,turnover,open_interest,underlying_value,pct_change
OPTIDXNIFTY08-09-2026PE23800.00,Index Options,NIFTY,08-Sep-2026,Put,23800,75.1,3647157,224026.618725,120404,23914.45,32.92035398230089
OPTIDXNIFTY08-09-2026PE23900.00,Index Options,NIFTY,08-Sep-2026,Put,23900,114.4,2958819,253808.9732295,90549,23914.45,32.407407407407405
OPTIDXNIFTY08-09-2026CE24000.00,Index Options,NIFTY,08-Sep-2026,Call,24000,83.2,2832927,171011.0548185,134710,23914.45,-38.8460124954061
OPTIDXNIFTY08-09-2026PE23850.00,Index Options,NIFTY,08-Sep-2026,Put,23850,92.6,2830697,206148.339722,58531,23914.45,31.25442948263643
OPTIDXNIFTY08-09-2026CE23900.00,Index Options,NIFTY,08-Sep-2026,Call,23900,131.6,2635119,240635.1144015,95996,23914.45,-31.83113183113183
OPTIDXNIFTY08-09-2026CE23850.00,Index Options,NIFTY,08-Sep-2026,Call,23850,158.0,2117333,229107.0759315,33121,23914.45,-30.365799911855444
OPTIDXNIFTY08-09-2026CE23800.00,Index Options,NIFTY,08-Sep-2026,Call,23800,189.0,1911388,243448.71109,40810,23914.45,-28.246013667425967
OPTIDXNIFTY08-09-2026PE23700.00,Index Options,NIFTY,08-Sep-2026,Put,23700,47.95,1496643,60596.830105500005,67054,23914.45,32.4585635359116
OPTIDXNIFTY08-09-2026CE24100.00,Index Options,NIFTY,08-Sep-2026,Call,24100,49.0,1457325,55234.8034875,122415,23914.45,-45.12877939529675
OPTIDXNIFTY08-09-2026CE24200.00,Index Options,NIFTY,08-Sep-2026,Call,24200,28.25,1308169,29590.78278,155299,23914.45,-49.68833481745325
OPTIDXNIFTY08-09-2026PE23750.00,Index Options,NIFTY,08-Sep-2026,Put,23750,60.5,1289529,64985.169190500004,38145,23914.45,33.99778516057586
OPTIDXNIFTY08-09-2026CE23950.00,Index Options,NIFTY,08-Sep-2026,Call,23950,105.0,1236500,92749.865,37673,23914.45,-35.642047195832056
OPTIDXNIFTY08-09-2026PE23600.00,Index Options,NIFTY,08-Sep-2026,Put,23600,30.6,1129228,29917.766632,104840,23914.45,36.0
OPTIDXNIFTY08-09-2026PE23500.00,Index Options,NIFTY,08-Sep-2026,Put,23500,19.55,1114845,19551.036765,119969,23914.45,32.0945945945946
OPTIDXNIFTY08-09-2026PE24000.00,Index Options,NIFTY,08-Sep-2026,Put,24000,167.0,1107990,134532.1458,65958,23914.45,29.910540645663165
OPTIDXNIFTY08-09-2026CE24050.00,Index Options,NIFTY,08-Sep-2026,Call,24050,64.9,1033921,49973.53761399999,60388,23914.45,-41.47880973850316
OPTIDXNIFTY08-09-2026CE24300.00,Index Options,NIFTY,08-Sep-2026,Call,24300,15.0,889278,11739.803517,111464,23914.45,-55.62130177514793
OPTIDXNIFTY08-09-2026PE23950.00,Index Options,NIFTY,08-Sep-2026,Put,23950,140.35,681735,69234.27966,19125,23914.45,31.598687294889828
OPTIDXNIFTY08-09-2026CE24150.00,Index Options,NIFTY,08-Sep-2026,Call,24150,37.1,650293,19076.0200085,67620,23914.45,-47.2636815920398
OPTIDXNIFTY08-09-2026PE23650.00,Index Options,NIFTY,08-Sep-2026,Put,23650,38.75,645188,21337.657536,26921,23914.45,36.443661971830984
