symbol,fut_volume,opt_volume,tot_volume,fut_turnover,opt_turnover,tot_turnover,latest_oi,underlying_value
NIFTY,165159,273161765,273326924,2608569.755389,430108932840077.4,7145407.958663001,10067066,24334.55
BANKNIFTY,55698,70130101,70185799,963496.8871919999,121054677085767.6,2291425.304868,2059087,57514.2
HDFCBANK,198068,257466,455534,937029.7573,126404359627.0,957517.33857,1021078,727.5
RELIANCE,101981,200894,302875,666967.61315,135125055555.0,685112.6687,522312,1317.0
IDEA,55666,76692,132358,592479.20418,85470024428.25,613235.5942125,120232,15.19
SAIL,54499,46651,101150,474751.00863,41317540059.0,482773.95422,52605,184.59
SBIN,55616,163127,218743,435353.443875,130786773075.0,450156.824625,279739,1048.0
ICICIBANK,42280,70734,113014,421686.84082,71471641962.0,428397.08044,229978,1422.7
INFY,88547,102717,191264,400187.6902,47532674828.0,408539.63848,352571,1144.0
PAYTM,29464,101391,130855,359939.46414,124225602999.75,385907.9441375,75330,1718.0
JIOFIN,60811,66687,127498,345829.77504,39722648310.0,353194.66564,191307,243.15
ADANIENT,31307,92676,123983,294427.7179917,88800042253.68,307270.5537285,80543,3110.0
DIXON,38276,263756,302032,275156.83244,194748804198.0,292764.54942,134148,14990.0
BHARTIARTL,28112,41719,69831,259481.105035,39139712948.0,263010.144515,182666,1947.0
AXISBANK,32544,59198,91742,251962.3561875,46862172406.25,257617.83025,223426,1235.0
MIDCPNIFTY,9073,4110112,4119185,162600.87950399998,7365128179309.2,257539.672596,196483,15000.9
ITC,50115,65579,115694,233410.6727025,32115561825.0,240259.7334525,246731,271.4
TCS,43207,172020,215227,222282.3986325,91108364971.5,235741.6433475,277645,2296.2
BSE,33696,140530,174226,223383.50444,96821556690.0,235049.87134,157757,3303.0
LAURUSLABS,13868,52774,66642,216621.551825,83482335999.0,228739.261815,43309,1866.2
NMDC,38913,16983,55896,225862.775325,10124888355.0,227442.778875,71381,85.94
GRASIM,26679,31448,58127,217014.953675,25932884380.0,219310.497475,66308,3289.6
ETERNAL,26571,63474,90045,212033.4133175,50984363296.75,218851.900035,112460,331.0
LT,29738,61918,91656,213624.03979,45036295655.75,218440.7413475,143100,4119.0
ADANIPOWER,28864,26183,55047,210191.42815,20077881828.0,212982.48643,69693,206.33
BEL,33272,41528,74800,194819.086755,24866774571.0,198652.737465,141442,413.25
INDUSINDBK,25548,14471,40019,180694.59303,10478829704.0,182094.78007,64748,1015.0
ADANIGREEN,21921,28861,50782,173838.33672,24177247284.0,179200.72956,68298,1330.0
MCX,22217,127109,149326,164206.250145,93916931166.0,178571.336805,96945,3280.0
ADANIPORTS,21058,46841,67899,169094.1604925,38835314888.5,173981.7093775,78582,1702.7
CANBK,19580,19019,38599,169316.03745,16840581277.5,172169.460225,80089,128.81
UPL,21094,30119,51213,164907.004301,24294163383.85,168883.41263950002,44314,585.0
M&M,24008,46249,70257,164543.4482,32288666434.0,168037.97254,118720,3443.0
INDIGO,20435,49201,69636,158048.539215,39164202870.0,163633.317915,81251,5218.0
HAL,21335,90285,111620,155849.77404,67817756635.5,163247.815395,91631,4900.0
KOTAKBANK,19906,31752,51658,159856.8292,25770103900.0,162245.5682,137086,401.6
TMPV,31226,42688,73914,156591.87232,22540750912.0,161241.70144,127447,314.25
TATASTEEL,30621,58625,89246,156148.930575,30748867022.5,160645.00705,153125,186.94
BANKBARODA,21825,30094,51919,154808.62722,22087508361.75,159214.2595875,88049,241.0
BHEL,14236,23621,37857,154776.35565,26317062187.5,159101.240025,49720,417.0
MOTHERSON,15063,17200,32263,154203.24762,17703400701.0,155974.86213,37800,166.45
KALYANKJIL,17019,78958,95977,141487.470495,67198591116.0,151662.679155,56225,612.6
YESBANK,21050,12144,33194,147664.03467,8985517118.0,149273.88885,58526,22.5
HINDUNILVR,23602,45294,68896,143714.0754,28483798587.0,148075.94127,120848,2024.2
AMBUJACEM,28755,20929,49684,140925.5148,10971439488.0,143842.60968,108393,413.1
HINDALCO,18383,34447,52830,135094.10173,25776516171.0,137891.12344,105681,1051.05
POLYCAB,11620,44998,56618,131735.78175,51903906840.0,136098.47515,37739,9098.0
VBL,23777,32670,56447,131430.43332,18624189243.75,134972.3482575,71995,438.0
FEDERALBNK,14393,48340,62733,126029.394,43065663350.0,132010.0275,55741,346.95
MARUTI,18314,91118,109432,124557.056785,63261058936.5,129425.29615,108038,13678.0
HINDZINC,16157,85301,101458,118013.697935,63526652063.0,127820.453565,62996,592.6
LICHSGFIN,24655,28558,53213,123482.6255,14730230830.0,125891.8338,60578,506.0
INDUSTOWER,18024,60938,78962,117760.2155,40435244294.0,122626.03744,83600,387.25
SHRIRAMFIN,12761,20720,33481,119060.575095,19448406012.75,122452.3602225,54765,1138.5
ASHOKLEY,13681,19952,33633,118973.0965,17924124850.0,122165.095,58427,174.69
AUBANK,10021,52027,62048,113749.7779,59969006770.0,121771.4456,36409,1128.6
TITAN,12681,47811,60492,113234.718065,42495017925.5,118608.74732,71352,5124.8
TRENT,17455,36640,54095,114984.42426,25010843053.5,118522.689795,84376,2930.0
BAJFINANCE,14119,33044,47163,114678.0615,27366373875.0,118273.02525,147146,1087.4
DIVISLAB,12645,90642,103287,109627.74204,79121803568.0,117882.77772,56339,8744.5
COALINDIA,21172,31964,53136,114757.80516,18013393872.0,117208.18638,118059,404.0
SUZLON,19269,16453,35722,114305.8801,10510770444.0,116775.10554,67980,46.75
IDFCFIRSTB,14378,14065,28443,114481.898195,11470867472.75,116096.8806725,67663,85.0
TATAPOWER,21027,27551,48578,113694.68444,15385401494.0,115882.97688,86345,370.6
MUTHOOTFIN,12038,78259,90297,106325.1713425,69544092873.75,115226.12508,54963,3201.0
PNB,12159,13542,25701,113356.8456,12847846800.0,115177.3136,53501,115.93
MANAPPURAM,10176,12158,22334,112326.3948,13586509770.0,114484.9425,31020,367.45
WIPRO,20617,31349,51966,110580.2538,17631287790.0,113540.0817,112836,180.09
HEROMOTOCO,12924,31814,44738,109288.27983,27303408739.5,111760.167225,54326,5624.5
JSWSTEEL,12163,19287,31450,108339.417135,17424663239.25,110521.7995275,77076,1320.3
SWIGGY,19688,54987,74675,103450.816675,29686477310.75,108541.5247825,69366,287.4
POWERINDIA,12111,161986,174097,100811.4633925,137205428823.25,106282.626625,57638,33300.0
ANGELONE,13579,32142,45721,100498.01225,24474663125.0,105056.5185,30029,300.9
CUMMINSIND,9844,21336,31180,102917.39972,22697495036.0,105023.15008,39915,5239.5
HCLTECH,19418,32238,51656,101747.80688,17209338184.0,104084.46872,93339,1315.8
LICI,16808,27454,44262,100305.57908,16511959226.0,102778.42134,74051,424.0
RBLBANK,8136,6656,14792,99725.6959,8179745896.0,100932.76486,20521,384.0
BAJAJ-AUTO,10782,50952,61734,95640.490425,45225827130.75,99608.6117325,54479,11927.0
BIOCON,9173,22855,32028,94814.351,24071946650.0,97901.6925,40792,417.2
TECHM,10016,12413,22429,94939.81956,12040926192.0,96507.46548,45802,1599.9
NTPC,18671,16177,34848,94217.1138,8452585320.0,95442.192,133125,339.85
PFC,19284,32377,51661,90994.56314,16250562445.0,94259.67759,121602,367.0
UNIONBANK,11124,13608,24732,91657.0821825,11331939179.25,93728.32335,38504,186.98
BANDHANBNK,14513,15905,30418,91095.94764,10649985660.0,93371.66424,52160,173.5
COFORGE,9778,35197,44975,87867.194325,31378633503.5,92579.00936,58426,1892.8
DLF,13630,19176,32806,88569.56609,12658605400.5,90513.530095,74998,682.95
SIEMENS,11930,49725,61655,85382.632825,36381487873.5,90496.51156,39158,4090.5
CGPOWER,11978,10685,22663,89184.4514,8081641866.0,90340.06006,37287,878.5
ABB,9104,33776,42880,86277.767,32537680967.5,89816.326675,30375,7627.0
JUBLFOOD,13388,22160,35548,85196.056625,14345760900.0,87782.728125,40324,515.0
ADANIENSOL,7938,17672,25610,83817.8277975,19165286029.5,86557.3580925,41106,1594.5
CHOLAFIN,7371,12009,19380,85265.597375,14073671556.25,86538.6879375,34336,1873.0
HDFCLIFE,13848,19389,33237,84006.53184,11934191456.0,85669.2914,84727,546.7
SOLARINDS,8316,35404,43720,82443.807695,35349736262.5,84752.54532,37906,19800.0
IOC,12236,14329,26565,82370.6144625,10057771376.25,84202.7901,53013,139.0
APOLLOHOSP,7463,32918,40381,81938.7595375,36360936328.75,84145.247825,39293,8889.0
