symbol,close,rsi,adx,tech_rating,perf_1m,above_sma200,score
BIL,907.85,69.13159361339187,41.24572997492577,Buy,11.55689358564759,True,6
SALSTEEL,81.37,67.9437309539891,36.17090227609852,Buy,42.75438596491229,True,6
BLKASHYAP,59.34,63.60178447166143,25.008851149828043,Strong buy,8.383561643835623,True,6
KOTAKBANK,424.5,68.60094340912345,46.45094405980033,Buy,6.926952141057934,True,6
NEPHROCARE,93.55,58.53541011294725,32.478617089680064,Buy,42.71548436308162,True,6
ARHAM,213.95,69.76852156949967,46.38990087365095,Buy,14.626305920171434,True,6
JSWSTEEL,1325.0,58.29967837316208,30.40014275221337,Strong buy,1.5714833269451898,True,6
LINCOLN,620.8,56.07532099835686,25.079827352008486,Strong buy,3.639398998330544,True,6
BANARISUG,3803.3,53.726027560562684,35.906109853467306,Buy,8.696770505858822,True,6
FOSECOIND,6263.0,66.31812389522798,44.707618590388535,Strong buy,19.27251952009141,True,6
ELLEN,331.85,61.916370658587205,29.546533657785066,Buy,16.438596491228076,True,6
DHUNINV,1019.15,54.86065445699701,35.54701635384808,Buy,15.1646985705407,True,6
BOSCHLTD,46820.0,52.83867115000778,43.32919062337437,Buy,13.078130660548243,True,6
STEELXIND,11.34,58.29126890184085,28.501746417136925,Buy,0.7104795737122565,True,6
TMCV,458.2,50.32374600790647,32.92014660979564,Buy,1.371681415929201,True,6
IDEA,15.02,62.97967653710032,29.502052464898377,Strong buy,16.34391944229279,True,6
BHEL,431.1,56.51281136616856,29.013419884787567,Strong buy,4.64862240563176,True,6
EXPLEOSOL,899.0,58.88316827772288,30.373771557320893,Buy,9.841774085160967,True,6
APOLLOPIPE,605.1,58.56374044204465,39.50283287375096,Buy,13.346445630795166,True,6
INDNIPPON,1158.2,60.987773347851096,27.16598485836867,Strong buy,-3.435050858762718,True,6
GANDHAR,267.6,67.72113011274548,34.9545951078686,Buy,11.966527196652727,True,6
SREEL,265.52,66.82884340239926,44.94676337854646,Strong buy,24.65727699530516,True,6
SHEETAL,348.1,65.25903506529951,33.07166091655992,Strong buy,9.362236883443297,True,6
STEL,607.9,54.47889781673967,30.96351450639297,Buy,7.888898748779825,True,6
THEMISMED,120.42,55.9904289353434,28.405557046354147,Buy,4.722149752152367,True,6
