symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
IDFCFIRSTB,85.89,15,7.766624843161853,5.87,6.3,56.52,11.55,6.91,1.4629802125512066,83.7,90.18,False,0,Buy,Finance
GRASIM,3288.0,14,6.064516129032258,4.16,6.06,58.87,4.24,16.71,73.03983466185464,3178.44,3452.4,False,0,Buy,Non-Energy Minerals
GIPCL,178.39,14,14.72025723472668,12.82,14.72,49.51,,13.26,5.353664530291917,170.36,187.31,False,0,Strong buy,Utilities
GLENMARK,2390.7,14,9.564619615032072,7.66,6.46,43.44,21.38,5.3,57.73826009432123,2304.09,2510.24,False,2,Strong buy,Health Technology
GULFOILLUB,1164.1,14,12.14836223506743,10.25,12.15,60.04,,34.83,31.524115593621254,1116.81,1222.3,False,0,Buy,Energy Minerals
RATEGAIN,962.1,14,10.586206896551726,8.69,4.23,45.35,,14.49,43.200864682630375,897.3,1010.2,False,0,Buy,Technology Services
KKCL,522.9,14,4.936785069235393,3.04,4.94,72.23,,56.82,16.589146701862976,498.02,549.04,False,0,Buy,Consumer Non-Durables
KDDL,3848.7,14,24.3923723335488,22.49,24.39,71.31,,7.97,182.0048680477751,3575.69,4041.14,False,0,Buy,Consumer Durables
AUSOMENT,147.69,14,17.840900023936808,15.94,17.84,50.65,,20.52,7.585709185494868,136.31,155.07,False,0,Strong buy,Finance
AUBANK,1114.0,14,14.963880288957688,13.06,13.49,62.17,15.32,0.39,23.24757057773257,1079.13,1169.7,False,0,Strong buy,Finance
DPABHUSHAN,1533.3,14,13.661971830985912,11.76,13.66,46.43,,8.92,71.85893261741523,1425.51,1609.96,False,0,Strong buy,Retail Trade
PNBHOUSING,1165.0,14,10.42654028436019,8.53,10.43,47.84,14.85,10.74,30.8216823057949,1118.77,1223.25,False,0,Buy,Finance
NAHARCAP,257.22,14,3.3012048192771197,1.4,3.3,53.26,,19.35,8.66591084432264,244.22,270.08,False,0,Buy,Finance
JAGSNPHARM,240.77,14,10.800736309249883,8.9,7.7,46.14,,9.86,8.979471840534188,227.3,252.81,False,0,Strong buy,Health Technology
RACLGEAR,1513.5,14,14.183327046397586,12.28,14.18,47.37,,11.79,75.07068150437395,1400.89,1589.18,False,0,Strong buy,Producer Manufacturing
ENGINERSIN,254.83,14,14.20184637447344,12.3,14.2,48.13,,10.98,8.295620908624807,242.39,267.57,False,0,Strong buy,Industrial Services
SREEL,249.71,14,12.537743927171132,10.64,12.54,59.99,,7.1,11.05868207504862,233.12,262.2,False,0,Strong buy,Retail Trade
CANHLIFE,154.7,14,2.797528074955133,0.9,2.8,64.76,,25.48,4.8619496026856,147.41,162.44,False,0,Strong buy,Finance
GAEL,180.6,14,29.974811083123434,28.07,29.97,42.99,,9.63,7.421270606243503,169.47,189.63,False,2,Buy,Consumer Non-Durables
GARFIBRES,809.4,14,9.230769230769228,7.33,9.23,51.81,,9.71,32.961513224578006,759.96,849.87,False,0,Strong buy,Producer Manufacturing
