symbol,close,score,perf_1m,rs_vs_nifty_1m,rs_vs_sector_1m,deliv_pct,pct_change_oi,upside_to_target_pct,atr,stop_1_5atr,target_5pct,earnings_within_21d,event_risk_score,tech_rating,sector
GRASIM,3308.0,14,4.580949068951348,2.98,4.58,59.41,-4.17,16.01,74.58136040507422,3196.13,3473.4,False,0,Strong buy,Non-Energy Minerals
LODHA,1242.0,14,4.282115869017632,2.68,4.28,46.95,0.81,8.33,38.922200990945285,1183.62,1304.1,False,0,Buy,Finance
PATELRMART,234.11,14,7.934532042415864,6.33,7.93,47.02,,30.28,8.653522921308527,221.13,245.82,False,0,Buy,Retail Trade
WESTLIFE,588.15,14,19.05870445344129,17.46,19.06,75.24,,31.77,23.77475078513236,552.49,617.56,False,0,Buy,Consumer Services
GAEL,177.46,14,24.419827525765974,22.82,24.42,46.46,,11.57,7.17829142210839,166.69,186.33,False,2,Buy,Consumer Non-Durables
AUSOMENT,146.83,14,12.946153846153855,11.35,12.95,69.21,,21.23,7.730763738225242,135.23,154.17,False,0,Buy,Finance
IDFCFIRSTB,86.75,14,6.637984019668108,5.04,4.57,61.14,-1.11,5.85,1.4578248442859143,84.56,91.09,False,0,Strong buy,Finance
MCX,3185.0,14,13.42188668494712,11.82,13.42,43.15,2.97,9.26,99.73864731929994,3035.39,3344.25,False,0,Strong buy,Finance
ZFCVINDIA,2662.0,14,10.18667991224802,8.59,10.19,65.33,,14.35,70.76065919777837,2555.86,2795.1,False,0,Strong buy,Producer Manufacturing
ORIENTCER,45.63,14,10.698689956331886,9.1,10.7,60.81,,24.13,2.135266138716793,42.43,47.91,False,0,Buy,Non-Energy Minerals
ENGINERSIN,244.91,14,7.534577387486276,5.93,7.53,43.4,,15.47,7.959130209288254,232.97,257.16,False,0,Strong buy,Industrial Services
GULFOILLUB,1139.9,14,15.14141414141415,13.54,15.14,64.99,,37.69,30.918278331592116,1093.52,1196.9,False,0,Buy,Energy Minerals
JAGSNPHARM,236.54,14,6.095537115945281,4.5,3.35,53.95,,11.82,8.78866198211374,223.36,248.37,False,0,Strong buy,Health Technology
TTKHLTCARE,1102.5,14,7.247081712062257,5.65,4.5,49.49,,10.37,55.13280018382833,1019.8,1157.62,False,0,Buy,Health Technology
SMARTWORKS,523.25,14,3.103448275862069,1.5,3.1,59.35,,21.69,17.335576626091207,497.25,549.41,False,0,Strong buy,Finance
PFOCUS,296.95,14,1.869639794168092,0.27,1.87,51.44,,23.59,14.632729675542167,275.0,311.8,False,0,Strong buy,Consumer Services
KTKBANK,328.3,14,16.43908494413904,14.84,14.37,54.66,,10.87,10.171107981263974,313.04,344.72,False,0,Buy,Finance
ASKAUTOLTD,621.15,14,26.79118187385181,25.19,26.79,44.89,,11.52,26.449505688301084,581.48,652.21,False,0,Buy,Producer Manufacturing
SAMBHV,129.35,14,9.423906606886051,7.82,9.42,40.03,,9.25,5.176538749516847,121.59,135.82,False,0,Buy,Non-Energy Minerals
DEEPINDS,688.05,14,44.70031545741324,43.1,44.7,44.7,,35.53,34.78684510471364,635.87,722.45,False,0,Strong buy,Industrial Services
