symbol,sector,industry,nifty_sector_index,sector_match_basis,perf_1w,perf_1m,nifty_1w,nifty_1m,sector_1m,rs_vs_nifty_1w,rs_vs_nifty_1m,rs_vs_sector_1m
RELIANCE,Energy Minerals,Oil Refining/Marketing,NIFTY_ENERGY,industry,-3.204419889502755,-7.112019995455568,-0.56,-3.04,0.0,-2.64,-4.07,-7.11
BHARTIARTL,Communications,Wireless Telecommunications,,unmapped,3.3460698689956305,-1.6365336658354117,-0.56,-3.04,,3.91,1.4,
HDFCBANK,Finance,Major Banks,NIFTY_BANK,industry,6.8869717794999294,0.9668508287292816,-0.56,-3.04,-1.54,7.45,4.01,2.51
ICICIBANK,Finance,Regional Banks,NIFTY_BANK,industry,-2.38407699037619,-5.177053824362599,-0.56,-3.04,-1.54,-1.82,-2.14,-3.64
SBIN,Finance,Regional Banks,NIFTY_BANK,industry,-0.3799999999999954,-5.412077478161792,-0.56,-3.04,-1.54,0.18,-2.37,-3.87
TCS,Technology Services,Information Technology Services,NIFTY_IT,industry,-3.683367650423244,-8.222881060341818,-0.56,-3.04,-5.19,-3.12,-5.18,-3.03
BAJFINANCE,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,0.9020368574199762,-4.899899442362202,-0.56,-3.04,0.0,1.46,-1.86,-4.9
LT,Industrial Services,Engineering & Construction,NIFTY_INFRA,industry,-1.044319918492104,-4.404527559055119,-0.56,-3.04,0.0,-0.48,-1.36,-4.4
LICI,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,1.4179104477611912,-0.8029197080291999,-0.56,-3.04,0.0,1.98,2.24,-0.8
HINDUNILVR,Consumer Non-Durables,Household/Personal Care,NIFTY_FMCG,industry,0.0777000777000777,-5.061425061425061,-0.56,-3.04,0.0,0.64,-2.02,-5.06
SUNPHARMA,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-0.4173441734417369,-1.8011758417958337,-0.56,-3.04,1.51,0.14,1.24,-3.31
INFY,Technology Services,Information Technology Services,NIFTY_IT,industry,1.879844961240319,-6.59203980099501,-0.56,-3.04,-5.19,2.44,-3.55,-1.4
TITAN,Consumer Durables,Other Consumer Specialties,NIFTY_AUTO,sector,-3.3340048348106364,-4.886025768087215,-0.56,-3.04,0.0,-2.77,-1.85,-4.89
ADANIPORTS,Transportation,Other Transportation,,unmapped,3.931623931623931,8.31353919239905,-0.56,-3.04,,4.49,11.35,
KOTAKBANK,Finance,Major Banks,NIFTY_BANK,industry,-0.0242365487154684,6.589147286821706,-0.56,-3.04,-1.54,0.54,9.63,8.13
ADANIENT,Distribution Services,Wholesale Distributors,,unmapped,-0.6578947368421053,0.2423075646430173,-0.56,-3.04,,-0.1,3.28,
ADANIPOWER,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.547169811320757,0.3399708596405967,-0.56,-3.04,0.0,-1.99,3.38,0.34
AXISBANK,Finance,Major Banks,NIFTY_BANK,industry,1.5429356167703294,1.1181723111575972,-0.56,-3.04,-1.54,2.1,4.16,2.66
MARUTI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-3.330670926517572,-11.939755529685682,-0.56,-3.04,0.0,-2.77,-8.9,-11.94
M&M,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.864951768488746,-10.134856604440252,-0.56,-3.04,0.0,-1.3,-7.09,-10.13
HCLTECH,Technology Services,Information Technology Services,NIFTY_IT,industry,4.456521739130431,-4.560733384262799,-0.56,-3.04,-5.19,5.02,-1.52,0.63
ITC,Consumer Non-Durables,Tobacco,NIFTY_FMCG,industry,1.6666666666666712,-2.851851851851848,-0.56,-3.04,0.0,2.23,0.19,-2.85
HAL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-2.6308316430020247,-5.858011374779365,-0.56,-3.04,-5.19,-2.07,-2.82,-0.67
BAJAJ_AUTO,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.806607019958706,-1.66278969587318,-0.56,-3.04,0.0,-1.25,1.38,-1.66
ETERNAL,Transportation,Air Freight/Couriers,,unmapped,2.79918226136186,3.38446939743794,-0.56,-3.04,,3.36,6.42,
NTPC,Utilities,Electric Utilities,NIFTY_ENERGY,industry,-2.807807807807815,-3.76152245019329,-0.56,-3.04,0.0,-2.25,-0.72,-3.76
ULTRACEMCO,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,1.4273874205727968,-4.217758065918775,-0.56,-3.04,0.0,1.99,-1.18,-4.22
JSWSTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,-0.4215456674473138,0.1491717044829915,-0.56,-3.04,0.0,0.14,3.19,0.15
BAJAJFINSV,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,-3.116991789132363,-7.472154238050043,-0.56,-3.04,0.0,-2.56,-4.43,-7.47
ONGC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,-2.959566486035846,-3.442554956449599,-0.56,-3.04,0.0,-2.4,-0.4,-3.44
BEL,Electronic Technology,Aerospace & Defense,NIFTY_IT,sector,-2.3099850968703453,-4.538834951456308,-0.56,-3.04,-5.19,-1.75,-1.5,0.65
NESTLEIND,Consumer Non-Durables,Food: Major Diversified,NIFTY_FMCG,industry,-0.3123411055422354,-6.154266958424508,-0.56,-3.04,0.0,0.25,-3.11,-6.15
COALINDIA,Energy Minerals,Coal,NIFTY_ENERGY,industry,-5.115740740740746,0.724904779456933,-0.56,-3.04,0.0,-4.56,3.76,0.72
POWERGRID,Utilities,Electric Utilities,NIFTY_ENERGY,industry,0.1296536395628904,1.217000561692567,-0.56,-3.04,0.0,0.69,4.26,1.22
DIVISLAB,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,0.0533617929562433,9.011627906976743,-0.56,-3.04,1.51,0.61,12.05,7.5
HINDZINC,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,3.5711182552784697,8.363636363636363,-0.56,-3.04,0.0,4.13,11.4,8.36
DMART,Retail Trade,Food Retail,NIFTY_FMCG,sector,1.9604111153406905,-5.989269955876456,-0.56,-3.04,0.0,2.52,-2.95,-5.99
SHRIRAMFIN,Finance,Finance/Rental/Leasing,NIFTY_FIN_SERVICE,industry,-1.0773751224289911,-8.877661494045478,-0.56,-3.04,0.0,-0.52,-5.84,-8.88
ASIANPAINT,Process Industries,Industrial Specialties,,unmapped,-0.0774498614054963,-6.61714285714285,-0.56,-3.04,,0.48,-3.58,
TATASTEEL,Non-Energy Minerals,Steel,NIFTY_METAL,industry,0.8369565217391262,0.7493483927019958,-0.56,-3.04,0.0,1.4,3.79,0.75
HINDALCO,Non-Energy Minerals,Other Metals/Minerals,NIFTY_METAL,industry,-0.3535353535353535,-4.27906074131573,-0.56,-3.04,0.0,0.21,-1.24,-4.28
ADANIGREEN,Utilities,Alternative Power Generation,NIFTY_ENERGY,industry,3.2415287018412573,1.645212887500945,-0.56,-3.04,0.0,3.8,4.69,1.65
GRASIM,Non-Energy Minerals,Construction Materials,NIFTY_INFRA,industry,-2.822189922480628,-2.119742580900967,-0.56,-3.04,0.0,-2.26,0.92,-2.12
EICHERMOT,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,-1.105263157894737,-6.243373043098609,-0.56,-3.04,0.0,-0.55,-3.2,-6.24
TVSMOTOR,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,2.212692967409953,-4.771362692053056,-0.56,-3.04,0.0,2.77,-1.73,-4.77
IOC,Energy Minerals,Integrated Oil,NIFTY_ENERGY,industry,2.238805970149253,-0.3636363636363636,-0.56,-3.04,0.0,2.8,2.68,-0.36
INDIGO,Transportation,Airlines,,unmapped,0.9230769230769232,-5.193178533577416,-0.56,-3.04,,1.48,-2.15,
TORNTPHARM,Health Technology,Pharmaceuticals: Major,NIFTY_PHARMA,industry,-1.8056400892676,-2.801486092981223,-0.56,-3.04,1.51,-1.25,0.24,-4.31
SBILIFE,Finance,Life/Health Insurance,NIFTY_FIN_SERVICE,industry,3.0357142857142856,-2.7254846867097497,-0.56,-3.04,0.0,3.6,0.31,-2.73
HYUNDAI,Consumer Durables,Motor Vehicles,NIFTY_AUTO,industry,0.9690985554946184,1.0892448512585895,-0.56,-3.04,0.0,1.53,4.13,1.09
MOTHERSON,Producer Manufacturing,Auto Parts: OEM,NIFTY_AUTO,industry,0.6999504459861221,-4.8185011709601975,-0.56,-3.04,0.0,1.26,-1.78,-4.82
ADANIENSOL,Utilities,Electric Utilities,NIFTY_ENERGY,industry,4.443636363636357,-10.512213359920242,-0.56,-3.04,0.0,5.0,-7.47,-10.51
