date,symbol,subject,details,category,news_sentiment,catalyst_strength,major_catalyst,risk_event,news_score,classify_source
25-Jul-2026 21:13:24,CMPDI,Shareholders meeting,"Central Mine Planning & Design Institute Limited has informed the Exchange regarding Notice of Annual General Meeting to be held on August 17, 2026",Shareholders meeting,0.0,0,False,False,0,none
25-Jul-2026 21:33:16,AIIL,General Updates,"Authum Investment & Infrastructure Limited has informed the Exchange on conclusion on announcement dated 22nd July, 2026 with regards to Income Tax Search and Seizure Operations.",General Updates,0.0,0,False,False,0,none
25-Jul-2026 21:40:48,BALMLAWRIE,Copy of Newspaper Publication,Newspaper Advertisement-  Notice for Transfer of Equity Shares of the Company to Demat Account of the Investor Education and Protection Fund (IEPF) Authority and Updation of PAN and KYC,Copy of Newspaper Publication,0.0,0,False,False,0,none
25-Jul-2026 21:42:13,3IINFOLTD,Bagging/Receiving of orders/contracts,3i Infotech Limited has informed the Exchange about Bagging/Receiving of orders/contracts,Bagging/Receiving of orders/contracts,0.0,0,False,False,0,none
25-Jul-2026 21:43:53,BALMLAWRIE,General Updates,Newspaper Advertisement-  Notice for Transfer of Equity Shares of the Company to Demat Account of the Investor Education and Protection Fund (IEPF) Authority and Updation of PAN and KYC,General Updates,0.0,0,False,False,0,none
25-Jul-2026 21:54:57,ALLDIGI,General Updates,Alldigi Tech Limited has informed the Exchange about Communication to Shareholders,General Updates,0.0,0,False,False,0,none
25-Jul-2026 22:18:35,RPEL,General Updates,Raghav Productivity Enhancers Limited has informed the Exchange about Intimation of Grant of Patent,General Updates,0.0,0,False,False,0,none
25-Jul-2026 22:47:34,HIRECT,Bagging/Receiving of orders/contracts,The Company has secured its first development order for Vande Metro (Namo Bharat) trainset from Indian Railways.,Bagging/Receiving of orders/contracts,0.0,0,False,False,0,none
25-Jul-2026 23:11:14,SBFC,Analysts/Institutional Investor Meet/Con. Call Updates,Sbfc Finance Limited has informed the Exchange about Link of Recording,Analysts/Institutional Investor Meet/Con. Call Updates,0.0,0,False,False,0,none
25-Jul-2026 23:20:18,MAMATA,Disruption of Operations,Mamata Machinery Limited has informed the Exchange about Disruption of Operations,Disruption of Operations,0.0,0,False,False,0,none
25-Jul-2026 23:21:16,CHENNPETRO,Copy of Newspaper Publication,Chennai Petroleum Corporation Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
25-Jul-2026 23:21:47,UFO,Copy of Newspaper Publication,"UFO Moviez India Limited has informed the Exchange about Newspaper Advertisement of the Notice regarding electronic dispatch of 22nd Annual General Meeting of the Company - Regulation 30 of SEBI (Listing Obligations and Disclosure Requirements) Regulations, 2015",Copy of Newspaper Publication,-0.7,2,True,True,12,keyword
25-Jul-2026 23:32:29,UFO,Updates,"UFO Moviez India Limited has informed the Exchange regarding 'Letter to Members not having email ids registered, for accessing the Annual Report for the FY 2025 - 26' pursuant to Regulation 36(1)(b) of the SEBI Listing Regulations",Updates,-0.7,2,True,True,12,keyword
26-Jul-2026 01:08:26,INTLCONV,Copy of Newspaper Publication,International Conveyors Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
26-Jul-2026 09:56:44,HIRECT,Awarding of order(s)/contract(s),The Company has secured its maiden order for Mainline Electric Multiple Unit (MEMU) trainsets from Modern Coach Factory,Awarding of order(s)/contract(s),0.0,0,False,False,0,none
26-Jul-2026 10:12:48,GVT&D,Cessation,"GE Vernova T&D India Limited has informed the Exchange regarding Cessation of Ms Neera Saggi as Non- Executive Independent Director of the company w.e.f. July 26, 2026.",Cessation,0.0,0,False,False,0,none
26-Jul-2026 10:17:01,WHIRLPOOL,Change in Management,Whirlpool of India Limited has informed the Exchange about change in Management,Change in Management,0.0,0,False,False,0,none
26-Jul-2026 10:58:42,IVALUE,Copy of Newspaper Publication,"Ivalue Infosolutions Limited has informed the Exchange about Copy of Newspaper Publication regarding the convening of the 18th Annual General Meeting of the Company on Wednesday, August 19, 2026, through Video Conference / Other Audio-Visual Means",Copy of Newspaper Publication,0.0,0,False,False,0,none
26-Jul-2026 11:07:58,HINDWAREAP,Copy of Newspaper Publication,Hindware Home Innovation Limited has informed the Exchange about Intimation regarding newspaper publication of Notice of 9th AGM of the Company and information about e-voting),Copy of Newspaper Publication,0.0,1,False,True,3,keyword
26-Jul-2026 11:26:59,ICEMAKE,Copy of Newspaper Publication,Ice Make Refrigeration Limited has informed the Exchange about Copy of Newspaper Publication,Copy of Newspaper Publication,0.0,0,False,False,0,none
